,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/19 13:00,37,43,1.96,17.7,44.8,83.1,0.828,30.3,18.8,,
2025/2/19 13:00,37,43,1.96,18.1,45.1,84.9,0.828,30.3,18.8,,
2025/2/19 13:00,34,40,1.97,17.9,52.2,74.9,0.828,30.3,18.8,,
2025/2/19 13:00,37,44,1.98,18,49.7,79.3,0.828,30.3,18.8,,
2025/2/19 13:00,37,44,1.96,18.2,47.6,81.7,0.828,30.3,18.8,,
2025/2/19 13:01,37,44,1.96,18.2,49.6,79.5,0.825,30.3,18.8,,
2025/2/19 13:01,38,45,1.96,18.1,49.6,83.3,0.825,30.3,18.8,,
2025/2/19 13:01,39,47,1.99,18.4,49.7,78.7,0.828,30.3,18.8,,
2025/2/19 13:01,40,48,2.03,18.4,52.4,75.3,0.828,30.3,18.8,,
2025/2/19 13:01,42,51,2.03,18.5,56.9,74.7,0.83,30.3,18.8,,
2025/2/19 13:01,43,52,2,18.8,57.3,76.2,0.831,30.3,18.8,,
2025/2/19 13:01,47,58,1.97,18.1,61.9,65,0.831,30.3,18.8,,
2025/2/19 13:01,51,62,1.98,17.8,51.2,75.9,0.831,30.3,18.8,,
2025/2/19 13:01,54,64,2.01,18.2,46.2,86.5,0.831,30.3,18.8,,
2025/2/19 13:01,54,64,2.01,18.6,47,85.3,0.831,30.3,18.8,,
2025/2/19 13:01,52,63,2.06,18.8,48.7,78,0.831,30.3,18.9,,
2025/2/19 13:01,51,62,2.09,18.7,50.9,76.2,0.835,30.4,18.8,,
2025/2/19 13:01,49,60,1.96,17.7,56.2,72.6,0.831,30.3,18.9,,
2025/2/19 13:01,47,58,1.99,18.3,60.3,71.6,0.835,30.3,18.8,,
2025/2/19 13:01,48,59,2.06,18.6,46.2,82.5,0.835,30.3,18.8,,
2025/2/19 13:01,46,58,2.12,18.6,57.5,76.6,0.835,30.3,18.8,,
2025/2/19 13:01,46,58,2.11,19.1,51.4,78.5,0.835,30.3,18.8,,
2025/2/19 13:01,46,57,2.08,19.1,47.9,82.4,0.835,30.4,18.8,,
2025/2/19 13:01,46,58,2.05,18.7,52,78.6,0.835,30.4,18.8,,
2025/2/19 13:01,46,57,2.05,18.5,50.6,76.7,0.835,30.4,18.8,,
2025/2/19 13:02,46,56,2.08,18.7,47.5,79.1,0.835,30.4,18.8,,
2025/2/19 13:02,50,61,2.2,19.3,47.3,87.6,0.835,30.4,18.7,,
2025/2/19 13:02,52,63,2.13,18.6,48.9,77.2,0.835,30.4,18.7,,
2025/2/19 13:02,57,66,2.16,19.3,49.3,75.9,0.835,30.4,18.7,,
2025/2/19 13:02,56,65,2.14,18.9,52.1,74.9,0.835,30.4,18.7,,
2025/2/19 13:02,56,65,2.1,19,50,81.4,0.835,30.4,18.7,,
2025/2/19 13:02,56,65,2.12,19,35.6,90.1,0.835,30.4,18.7,,
2025/2/19 13:02,57,65,2.12,18.9,43.8,83.9,0.835,30.4,18.6,,
2025/2/19 13:02,58,66,2.13,18.9,46.3,82,0.835,30.4,18.6,,
2025/2/19 13:02,57,66,2.2,19.5,41.4,88,0.835,30.4,18.6,,
2025/2/19 13:02,53,63,2.2,19.7,42.8,89.2,0.835,30.4,18.6,,
2025/2/19 13:02,54,64,2.23,19.7,49.8,82.8,0.835,30.4,18.6,,
2025/2/19 13:02,52,62,2.23,19.6,51.4,83.7,0.835,30.4,18.6,,
2025/2/19 13:02,49,60,2.23,19.4,53.8,78.4,0.835,30.4,18.6,,
2025/2/19 13:02,48,58,2.12,19,49.5,81.2,0.835,30.4,18.6,,
2025/2/19 13:02,46,56,2.15,18.9,41.7,91.2,0.835,30.4,18.6,,
2025/2/19 13:02,45,54,2.17,19.2,46.1,85.3,0.837,30.4,18.6,,
2025/2/19 13:02,42,50,2.16,19.3,47.6,79.4,0.839,30.4,18.6,,
2025/2/19 13:02,39,46,2.19,19.6,49,77.8,0.837,30.4,18.6,,
2025/2/19 13:03,38,45,2.18,19.5,46.9,82.5,0.829,30.4,18.6,,
2025/2/19 13:03,37,44,2.1,18.9,47.9,82.9,0.831,30.4,18.6,,
2025/2/19 13:03,36,43,2.13,19.5,51.5,79.7,0.838,30.4,18.5,,
2025/2/19 13:03,36,42,2.2,19.6,48.3,79.1,0.848,30.4,18.6,,
2025/2/19 13:03,36,42,2.09,19.1,46.3,78.6,0.831,30.4,18.6,,
2025/2/19 13:03,37,44,1.96,17.8,49.3,73,0.836,30.4,18.6,,
2025/2/19 13:03,38,45,2.09,18.8,40.3,86.8,0.836,30.4,18.5,,
2025/2/19 13:03,38,45,2.09,18.5,40.7,84.7,0.837,30.4,18.5,,
2025/2/19 13:03,38,45,2.06,18.1,44.8,80.5,0.864,30.4,18.5,,
2025/2/19 13:03,37,43,2.04,18.1,39,85.7,0.886,30.4,18.5,,
2025/2/19 13:03,36,42,1.97,18.1,46.2,87.3,0.837,30.4,18.5,,
2025/2/19 13:03,36,42,1.94,17.8,48.2,83.6,0.859,30.4,18.5,,
2025/2/19 13:03,36,42,1.99,17.6,46,78.9,0.854,30.5,18.5,,
2025/2/19 13:03,36,43,2.02,18.5,43.4,78.8,0.854,30.4,18.6,,
2025/2/19 13:03,36,44,1.96,18.4,47.9,79.5,0.848,30.5,18.5,,
2025/2/19 13:03,36,43,1.85,17.5,53.9,77.2,0.844,30.4,18.5,,
2025/2/19 13:03,36,43,1.92,18,50.3,80.1,0.847,30.5,18.5,,
2025/2/19 13:03,36,43,1.92,17.9,51.9,76.1,0.848,30.5,18.5,,
2025/2/19 13:03,36,42,1.88,17.6,49.2,77.2,0.845,30.5,18.5,,
2025/2/19 13:03,36,42,1.83,17.3,52.8,75.6,0.835,30.5,18.5,,
2025/2/19 13:04,36,41,1.85,17.4,51.2,74.7,0.827,30.5,18.5,,
2025/2/19 13:04,35,41,1.92,17.9,44.5,81.2,0.846,30.5,18.5,,
2025/2/19 13:04,37,42,1.92,17.7,44.6,83.1,0.851,30.5,18.5,,
2025/2/19 13:04,36,42,1.92,17.6,48.5,77.7,0.848,30.5,18.5,,
2025/2/19 13:04,37,43,1.89,17.4,48.5,72.3,0.854,30.5,18.5,,
2025/2/19 13:04,38,45,1.89,17.5,51.6,73.4,0.844,30.5,18.5,,
2025/2/19 13:04,38,44,1.85,17.4,46.5,83.5,0.842,30.5,18.5,,
2025/2/19 13:04,38,45,1.9,18.4,39.8,90.9,0.843,30.5,18.4,,
2025/2/19 13:04,37,45,1.9,18.2,47.9,80,0.86,30.5,18.4,,
2025/2/19 13:04,38,45,1.86,17.4,47.4,81.1,0.841,30.5,18.4,,
2025/2/19 13:04,37,43,1.86,17.3,45.5,82.7,0.83,30.5,18.5,,
2025/2/19 13:04,37,44,1.86,17.4,45.2,81.2,0.833,30.5,18.4,,
2025/2/19 13:04,39,47,1.79,17,48.5,77.3,0.83,30.5,18.4,,
2025/2/19 13:04,39,49,1.75,16.7,47.9,78.8,0.835,30.5,18.4,,
2025/2/19 13:04,41,51,1.75,16.8,43.6,83.7,0.828,30.5,18.4,,
2025/2/19 13:04,44,54,1.82,16.9,48.2,82.7,0.831,30.5,18.4,,
2025/2/19 13:04,49,61,1.78,16.9,58.8,76,0.828,30.5,18.4,,
2025/2/19 13:04,61,70,1.92,17.7,52.6,76.1,0.833,30.5,18.4,,
2025/2/19 13:04,69,73,1.85,17.6,39,87.1,0.835,30.5,18.4,,
2025/2/19 13:04,71,74,1.82,17.5,48.9,78.8,0.835,30.6,18.4,,
2025/2/19 13:05,74,76,1.82,17.4,47.7,78.4,0.835,30.5,18.4,,
2025/2/19 13:05,75,77,1.83,17.6,52.4,77,0.835,30.6,18.4,,
2025/2/19 13:05,76,78,1.86,17.9,57,75,0.836,30.6,18.4,,
2025/2/19 13:05,75,77,1.89,18,54.6,80.4,0.838,30.5,18.5,,
2025/2/19 13:05,75,77,1.89,17.8,49.9,87.4,0.838,30.6,18.5,,
2025/2/19 13:05,73,74,1.89,17.3,49,82.6,0.835,30.6,18.5,,
2025/2/19 13:05,73,74,1.95,17.6,46.9,79.6,0.838,30.6,18.5,,
2025/2/19 13:05,71,73,1.75,16.6,64.2,64.7,0.838,30.6,18.5,,
2025/2/19 13:05,72,74,1.77,16.5,52.7,75.4,0.838,30.6,18.5,,
2025/2/19 13:05,70,73,1.76,16.9,45.3,88.5,0.838,30.6,18.5,,
2025/2/19 13:05,70,73,1.84,17.2,57.7,74.3,0.84,30.6,18.5,,
2025/2/19 13:05,69,72,1.87,17.3,56.6,71.7,0.84,30.6,18.4,,
2025/2/19 13:05,65,70,1.86,17.3,51.7,77.7,0.839,30.6,18.5,,
2025/2/19 13:05,64,70,1.89,17.7,52.4,79.2,0.841,30.6,18.4,,
2025/2/19 13:05,63,69,1.91,17.7,51.7,81.9,0.841,30.6,18.5,,
2025/2/19 13:05,65,70,1.95,17.8,47.5,88.3,0.841,30.6,18.4,,
2025/2/19 13:05,66,71,1.85,18.1,49,82.3,0.841,30.6,18.4,,
2025/2/19 13:05,68,71,1.85,18,52.9,76.1,0.841,30.6,18.5,,
2025/2/19 13:05,69,72,1.85,17.4,53.1,81.3,0.843,30.6,18.4,,
2025/2/19 13:05,71,74,1.9,18.2,43.7,90.1,0.844,30.6,18.4,,
2025/2/19 13:06,71,74,1.87,17.7,51,82.1,0.844,30.6,18.4,,
2025/2/19 13:06,73,78,1.86,17.5,51.1,84.5,0.844,30.6,18.4,,
2025/2/19 13:06,73,77,1.87,17.8,52.4,83.6,0.844,30.6,18.4,,
2025/2/19 13:06,75,79,1.86,17.9,50.2,84,0.844,30.6,18.4,,
2025/2/19 13:06,77,80,1.91,18.2,50.4,80.5,0.844,30.6,18.4,,
2025/2/19 13:06,78,80,1.95,18.1,54.6,75.3,0.844,30.6,18.4,,
2025/2/19 13:06,76,77,1.95,18,56.4,73.9,0.848,30.6,18.4,,
2025/2/19 13:06,75,77,1.92,17.8,54.9,73.3,0.848,30.6,18.4,,
2025/2/19 13:06,74,77,1.89,17.5,59.2,69.5,0.848,30.6,18.4,,
2025/2/19 13:06,73,77,1.95,18.3,52.2,78.8,0.848,30.6,18.4,,
2025/2/19 13:06,71,75,1.99,18.5,57.5,73.2,0.848,30.6,18.4,,
2025/2/19 13:06,66,72,1.94,18.2,54.7,83.4,0.848,30.7,18.4,,
2025/2/19 13:06,63,70,1.93,18,47.7,87.6,0.849,30.6,18.4,,
2025/2/19 13:06,62,70,1.93,18.2,48,87.6,0.85,30.6,18.4,,
2025/2/19 13:06,58,67,1.91,18,54.5,81.9,0.848,30.6,18.4,,
2025/2/19 13:06,56,65,1.95,18,55.7,73.5,0.851,30.6,18.4,,
2025/2/19 13:06,53,64,1.89,17.3,49.6,75.8,0.851,30.6,18.4,,
2025/2/19 13:06,48,59,1.88,17.3,44.3,84.1,0.851,30.7,18.4,,
2025/2/19 13:06,46,55,1.88,17.2,48,78.6,0.851,30.7,18.3,,
2025/2/19 13:06,44,53,1.91,18,48.8,83.1,0.851,30.7,18.3,,
2025/2/19 13:07,44,53,1.9,17.8,47.6,77.8,0.851,30.7,18.3,,
2025/2/19 13:07,43,52,1.93,18.3,53.3,74.8,0.849,30.7,18.3,,
2025/2/19 13:07,42,51,1.93,18.1,49.9,78.7,0.848,30.7,18.3,,
2025/2/19 13:07,42,50,1.94,17.7,48.9,75.6,0.849,30.7,18.3,,
2025/2/19 13:07,40,48,1.96,18,46.1,78.8,0.85,30.7,18.2,,
2025/2/19 13:07,40,47,1.88,17.9,45.7,82.1,0.848,30.7,18.2,,
2025/2/19 13:07,40,46,1.81,17.4,46,86.4,0.851,30.7,18.2,,
2025/2/19 13:07,40,46,1.88,18,41.5,90,0.851,30.7,18.2,,
2025/2/19 13:07,39,46,1.82,17,43.7,81.9,0.848,30.7,18.2,,
2025/2/19 13:07,39,47,1.81,17.6,48.8,84.5,0.848,30.7,18.2,,
2025/2/19 13:07,42,50,1.81,17.2,47.4,80.6,0.848,30.7,18.2,,
2025/2/19 13:07,43,52,1.88,17.8,42.5,87.9,0.848,30.7,18.2,,
2025/2/19 13:07,44,53,1.83,17.5,43.6,85.4,0.848,30.7,18.2,,
2025/2/19 13:07,44,54,1.85,17.7,43.2,86.8,0.848,30.7,18.2,,
2025/2/19 13:07,45,54,1.88,18,49.1,82.6,0.848,30.7,18.1,,
2025/2/19 13:07,46,55,1.87,17.9,45,82.5,0.848,30.7,18.1,,
2025/2/19 13:07,46,56,1.85,17.5,44.5,80.8,0.848,30.7,18.1,,
2025/2/19 13:07,46,56,1.85,17.6,51.2,78.1,0.848,30.7,18.2,,
2025/2/19 13:07,47,57,1.81,17.3,49.9,82.5,0.851,30.7,18.1,,
2025/2/19 13:07,48,59,1.78,17.3,43.8,89,0.851,30.7,18.1,,
2025/2/19 13:08,49,60,1.81,17.1,53.7,73,0.851,30.7,18.1,,
2025/2/19 13:08,50,61,1.86,17.4,55.5,69.3,0.851,30.7,18.1,,
2025/2/19 13:08,54,65,1.88,17.6,42.3,86.6,0.849,30.7,18.1,,
2025/2/19 13:08,54,65,1.86,17.6,49,85.7,0.85,30.7,18.1,,
2025/2/19 13:08,54,64,1.87,17.5,55.7,72.3,0.849,30.7,18.1,,
2025/2/19 13:08,58,66,1.94,17.7,51.7,79.9,0.843,30.7,18.1,,
2025/2/19 13:08,58,66,1.96,18,49.9,83.6,0.844,30.7,18.2,,
2025/2/19 13:08,57,65,1.92,18,49,83.4,0.851,30.7,18.2,,
2025/2/19 13:08,55,64,1.88,17.7,49.9,85.8,0.844,30.8,18.1,,
2025/2/19 13:08,53,63,1.81,17.5,54.5,75.8,0.848,30.8,18.2,,
2025/2/19 13:08,53,62,1.92,17.9,51.2,80.4,0.848,30.7,18.1,,
2025/2/19 13:08,51,61,1.92,18.5,46.9,89.6,0.85,30.8,18.1,,
2025/2/19 13:08,51,62,1.92,18.3,52,79.5,0.851,30.8,18.1,,
2025/2/19 13:08,50,61,1.94,17.8,46.2,83.7,0.851,30.8,18.1,,
2025/2/19 13:08,49,60,1.93,18,52.8,75.8,0.851,30.8,18.1,,
2025/2/19 13:08,50,60,1.93,18.2,60,72.6,0.851,30.8,18.1,,
2025/2/19 13:08,48,59,1.94,17.9,55.6,76.7,0.851,30.8,18.1,,
2025/2/19 13:08,49,59,1.91,17.6,51.8,76,0.851,30.8,18.1,,
2025/2/19 13:08,47,58,1.88,17.5,48.8,81.8,0.851,30.8,18,,
2025/2/19 13:08,49,60,1.92,17.8,44.1,91.7,0.854,30.8,18.1,,
2025/2/19 13:09,49,61,1.88,18.1,43.2,83.5,0.854,30.8,18.1,,
2025/2/19 13:09,49,61,1.85,17,45.8,83.7,0.852,30.8,18.1,,
2025/2/19 13:09,48,59,1.85,18,48.9,82.7,0.851,30.8,18.1,,
2025/2/19 13:09,47,57,1.94,18.4,57.8,74,0.853,30.8,18.1,,
2025/2/19 13:09,46,55,1.96,18.2,56.5,70.5,0.854,30.8,18.1,,
2025/2/19 13:09,45,54,1.96,18.4,51.3,82.3,0.853,30.8,18.1,,
2025/2/19 13:09,44,54,1.95,18.5,48.3,88.4,0.852,30.8,18.1,,
2025/2/19 13:09,43,53,1.92,18.1,46.9,85.3,0.854,30.8,18.1,,
2025/2/19 13:09,43,52,1.94,18.1,46.9,79.7,0.854,30.8,18,,
2025/2/19 13:09,44,52,1.85,17.4,47.7,78.8,0.854,30.8,18.1,,
2025/2/19 13:09,42,50,1.92,17.7,48.4,79.3,0.854,30.8,18.1,,
2025/2/19 13:09,42,50,1.92,17.5,48.3,73.7,0.854,30.8,18.1,,
2025/2/19 13:09,41,49,1.88,17.5,51.9,77.9,0.854,30.9,18.1,,
2025/2/19 13:09,39,47,1.86,17.7,53.8,81,0.854,30.9,18,,
2025/2/19 13:09,39,46,1.85,17.5,44.6,86.2,0.852,30.8,18,,
2025/2/19 13:09,38,44,1.87,17.7,47.8,83,0.853,30.9,18,,
2025/2/19 13:09,36,42,1.91,18.1,48.3,82.5,0.857,30.9,18,,
2025/2/19 13:09,34,41,1.92,18.2,46.4,80.5,0.854,30.9,18,,
2025/2/19 13:09,34,40,1.85,17.5,42.9,82.5,0.854,30.9,18,,
2025/2/19 13:09,34,40,1.85,17.2,41.4,85.4,0.854,30.8,18,,
2025/2/19 13:10,36,42,1.85,17.7,44.6,85.8,0.854,30.9,17.9,,
2025/2/19 13:10,35,40,1.81,17.1,45.6,89.5,0.854,30.9,17.9,,
2025/2/19 13:10,34,39,1.78,17,46.4,78.7,0.854,30.9,17.8,,
2025/2/19 13:10,35,40,1.82,17.4,44.9,84.4,0.854,30.9,17.9,,
2025/2/19 13:10,35,39,1.85,17.1,45.3,83.7,0.854,30.9,17.9,,
2025/2/19 13:10,34,38,1.85,16.9,45.4,81.3,0.854,30.9,17.8,,
2025/2/19 13:10,33,37,1.86,16.8,46.5,78.7,0.855,30.9,17.9,,
2025/2/19 13:10,32,37,1.87,17.1,46.8,81.4,0.857,30.9,17.8,,
2025/2/19 13:10,33,38,1.85,17.4,46.3,83.2,0.854,30.9,17.8,,
2025/2/19 13:10,33,38,1.82,17.1,42.3,86.5,0.854,30.9,17.8,,
2025/2/19 13:10,33,39,1.78,16.8,42.8,85.7,0.858,30.9,17.7,,
2025/2/19 13:10,34,39,1.74,16.4,53,79.9,0.854,30.9,17.7,,
2025/2/19 13:10,34,39,1.71,16.3,41.4,87.1,0.854,30.9,17.7,,
2025/2/19 13:10,35,39,1.81,17,41.8,83.9,0.854,30.9,17.7,,
2025/2/19 13:10,35,40,1.77,16.1,46.4,78.8,0.854,30.9,17.7,,
2025/2/19 13:10,36,41,1.81,17.4,54.7,78.6,0.854,30.9,17.7,,
2025/2/19 13:10,35,40,1.8,17.7,41,88.1,0.854,30.9,17.7,,
2025/2/19 13:10,35,40,1.79,17.2,44.5,81.1,0.854,30.9,17.6,,
2025/2/19 13:10,34,40,1.79,16.9,49.2,81,0.854,30.9,17.7,,
2025/2/19 13:10,35,41,1.77,17,45.5,84.4,0.854,30.9,17.6,,
2025/2/19 13:11,35,41,1.81,17,43.1,87.5,0.854,30.9,17.7,,
2025/2/19 13:11,35,40,1.74,16.5,46,89.7,0.854,30.9,17.7,,
2025/2/19 13:11,36,41,1.71,16.1,50.4,84.2,0.854,30.9,17.6,,
2025/2/19 13:11,37,44,1.78,16.7,50.4,76.5,0.854,30.9,17.6,,
2025/2/19 13:11,39,45,1.74,16.4,50,76.6,0.854,30.9,17.6,,
2025/2/19 13:11,40,48,1.77,16.8,50.8,79.7,0.854,30.9,17.6,,
2025/2/19 13:11,40,49,1.78,17.2,49.2,84.6,0.854,30.9,17.6,,
2025/2/19 13:11,42,50,1.78,17.2,45.5,80.3,0.854,30.9,17.5,,
2025/2/19 13:11,43,52,1.79,17.2,48.6,80,0.854,31,17.6,,
2025/2/19 13:11,47,57,1.8,17.4,47.9,83.6,0.854,30.9,17.5,,
2025/2/19 13:11,50,61,1.75,17.2,53.6,77.5,0.854,31,17.5,,
2025/2/19 13:11,56,64,1.71,16.4,54.8,74.2,0.854,31,17.6,,
2025/2/19 13:11,59,68,1.78,16.7,54,75.5,0.854,31,17.6,,
2025/2/19 13:11,60,69,1.78,16.5,55,75.5,0.858,31,17.6,,
2025/2/19 13:11,59,68,1.88,17.4,51.6,85.6,0.858,31,17.6,,
2025/2/19 13:11,58,66,1.88,17.6,56.9,78.3,0.858,31,17.5,,
2025/2/19 13:11,58,66,1.88,17.3,54.4,81.2,0.858,31,17.5,,
2025/2/19 13:11,58,65,1.86,17.3,52,81.9,0.858,31,17.5,,
2025/2/19 13:11,57,65,1.87,17.3,55.1,81.6,0.858,31,17.6,,
2025/2/19 13:11,57,66,1.86,17.5,55.7,82.4,0.858,31,17.5,,
2025/2/19 13:12,58,66,1.85,17.5,58.8,78.6,0.858,31,17.6,,
2025/2/19 13:12,57,65,1.96,18,57.9,77.9,0.858,31,17.6,,
2025/2/19 13:12,57,66,2.05,18.8,51,84.6,0.858,31,17.6,,
2025/2/19 13:12,57,65,1.95,18.3,51.5,83.7,0.858,31,17.7,,
2025/2/19 13:12,59,66,1.99,18.1,59.1,80.9,0.861,31,17.7,,
2025/2/19 13:12,58,66,1.92,17.8,51.7,82.9,0.861,31,17.7,,
2025/2/19 13:12,56,66,1.92,17.7,60.4,77.5,0.861,31,17.7,,
2025/2/19 13:12,56,66,1.89,17.2,69.6,67.3,0.861,31,17.6,,
2025/2/19 13:12,57,66,1.97,18.4,57.8,77.8,0.861,31,17.7,,
2025/2/19 13:12,55,66,2.07,19.1,54.8,78.7,0.862,31,17.6,,
2025/2/19 13:12,52,63,2.15,19.2,58.3,73,0.863,31,17.7,,
2025/2/19 13:12,50,61,2.12,18.8,56.2,78.3,0.861,31,17.7,,
2025/2/19 13:12,48,58,2.09,19,52.9,86.9,0.861,31,17.7,,
2025/2/19 13:12,47,57,2.02,18.5,50.4,84.8,0.848,31,17.7,,
2025/2/19 13:12,45,56,2.05,18.7,54.6,77.4,0.881,31,17.7,,
2025/2/19 13:12,44,52,1.95,18,64.8,74.5,0.864,31,17.7,,
2025/2/19 13:12,41,49,2.02,18.7,55.4,80.9,0.864,31,17.7,,
2025/2/19 13:12,40,48,2.04,18.3,51,76.1,0.864,31,17.7,,
2025/2/19 13:12,39,47,2.08,18.3,56.1,69.6,0.864,31,17.7,,
2025/2/19 13:12,37,43,2.04,18.2,56.7,69.9,0.864,31,17.8,,
2025/2/19 13:13,36,42,1.98,18,55.2,76.5,0.864,31.1,17.7,,
2025/2/19 13:13,36,42,1.96,18,45,87.3,0.864,31,17.7,,
2025/2/19 13:13,36,41,2.01,18.3,44.8,87.3,0.864,31,17.7,,
2025/2/19 13:13,36,41,1.91,17.7,48.8,82.3,0.864,31.1,17.7,,
2025/2/19 13:13,36,42,1.91,17.1,47.7,80.9,0.868,31.1,17.7,,
2025/2/19 13:13,36,41,1.95,17.7,43.9,88.3,0.868,31.1,17.7,,
2025/2/19 13:13,35,42,1.88,18.4,47.3,85.5,0.868,31.1,17.7,,
2025/2/19 13:13,34,39,1.86,17.1,49.2,78.8,0.865,31.1,17.7,,
2025/2/19 13:13,33,38,1.94,17.8,55.6,71.7,0.867,31.1,17.7,,
2025/2/19 13:13,35,41,1.91,18,48.7,80.1,0.868,31.1,17.7,,
2025/2/19 13:13,38,44,1.89,17.6,47.8,80.3,0.868,31.1,17.7,,
2025/2/19 13:13,38,46,1.89,17.7,53.4,77.2,0.868,31.1,17.7,,
2025/2/19 13:13,38,46,1.87,17.7,54.7,79.9,0.868,31.1,17.7,,
2025/2/19 13:13,38,44,1.91,17.9,50.5,83.7,0.868,31.1,17.7,,
2025/2/19 13:13,37,43,1.88,17.7,46.5,84.1,0.868,31.1,17.7,,
2025/2/19 13:13,36,44,1.88,17.2,49.5,79.3,0.868,31.1,17.7,,
2025/2/19 13:13,38,45,1.84,17.6,44.3,84.4,0.868,31.1,17.6,,
2025/2/19 13:13,39,46,1.87,17.8,49.8,80.8,0.868,31.1,17.7,,
2025/2/19 13:13,39,46,1.9,18,42,86.9,0.868,31.1,17.7,,
2025/2/19 13:13,38,45,1.87,17.3,50.3,83.3,0.868,31.1,17.7,,
2025/2/19 13:14,39,46,1.83,17.3,49.5,84.2,0.868,31.1,17.6,,
2025/2/19 13:14,40,46,1.82,17.4,46.5,84.8,0.869,31.1,17.6,,
2025/2/19 13:14,39,47,1.86,17.3,52.5,81.1,0.871,31.1,17.6,,
2025/2/19 13:14,38,46,1.88,17.2,51.2,78.2,0.868,31.1,17.6,,
2025/2/19 13:14,39,47,2.02,18.1,44.4,81.2,0.871,31.1,17.7,,
2025/2/19 13:14,40,47,1.88,17.7,50.6,77.4,0.871,31.1,17.6,,
2025/2/19 13:14,39,47,1.95,18.2,55.6,75.1,0.869,31.1,17.6,,
2025/2/19 13:14,40,47,1.93,17.8,44.8,83.8,0.868,31.1,17.7,,
2025/2/19 13:14,40,48,1.89,17.4,41.2,81.7,0.868,31.1,17.6,,
2025/2/19 13:14,40,47,1.95,17.6,48.5,82.4,0.868,31.1,17.6,,
2025/2/19 13:14,41,48,1.95,18.4,43.1,90.1,0.868,31.1,17.6,,
2025/2/19 13:14,39,46,1.9,18,46,86.6,0.868,31.2,17.6,,
2025/2/19 13:14,39,46,1.94,17.4,48.3,81.7,0.868,31.1,17.5,,
2025/2/19 13:14,40,46,1.91,17.5,47.6,80.1,0.868,31.2,17.5,,
2025/2/19 13:14,40,47,1.91,17.7,41,86.4,0.868,31.2,17.5,,
2025/2/19 13:14,40,47,1.88,17.8,37.3,91.5,0.868,31.2,17.5,,
2025/2/19 13:14,40,48,1.88,17.7,44.8,84.2,0.868,31.2,17.5,,
2025/2/19 13:14,40,47,1.81,17.1,44.6,81,0.868,31.2,17.5,,
2025/2/19 13:14,39,46,1.81,17.1,35,96.3,0.868,31.2,17.4,,
2025/2/19 13:14,39,46,1.86,17.2,36.8,87.7,0.868,31.2,17.4,,
2025/2/19 13:15,39,46,1.88,17.5,42,86.3,0.868,31.2,17.4,,
2025/2/19 13:15,38,45,1.91,18,44.5,84.6,0.868,31.2,17.3,,
2025/2/19 13:15,37,45,1.98,18.3,45.8,85.4,0.868,31.2,17.3,,
2025/2/19 13:15,38,44,1.96,17.7,46.5,85.3,0.868,31.2,17.4,,
2025/2/19 13:15,37,43,1.91,17.8,46.6,82.5,0.871,31.2,17.3,,
2025/2/19 13:15,37,44,1.98,18.2,45.3,82.4,0.871,31.2,17.3,,
2025/2/19 13:15,38,46,1.88,17.3,45.1,84.3,0.874,31.2,17.3,,
2025/2/19 13:15,41,49,1.84,17.2,49.2,83.7,0.876,31.2,17.3,,
2025/2/19 13:15,43,53,1.91,17.5,44.5,88.4,0.877,31.2,17.3,,
2025/2/19 13:15,46,56,1.9,17.2,43.8,91.5,0.877,31.2,17.3,,
2025/2/19 13:15,47,58,1.92,17.4,45.1,89.4,0.877,31.2,17.3,,
2025/2/19 13:15,47,59,1.96,17.9,46.2,88.3,0.873,31.2,17.2,,
2025/2/19 13:15,47,59,1.98,18.3,46,85.7,0.868,31.2,17.3,,
2025/2/19 13:15,49,61,1.98,18.1,45.5,86.7,0.875,31.2,17.2,,
2025/2/19 13:15,52,63,1.98,17.7,45.7,88.4,0.871,31.2,17.2,,
2025/2/19 13:15,56,64,2.16,18.9,44.1,88.2,0.874,31.2,17.2,,
2025/2/19 13:15,59,66,2.02,18.9,42.1,87,0.877,31.2,17.2,,
2025/2/19 13:15,61,67,2.12,18.4,47.7,77.5,0.881,31.2,17.2,,
2025/2/19 13:15,61,68,2.12,18.9,44,88.9,0.881,31.2,17.2,,
2025/2/19 13:15,62,68,2.12,19.1,39.6,91.8,0.878,31.2,17.2,,
2025/2/19 13:16,63,69,2.19,19.1,49.6,79.9,0.88,31.2,17.2,,
2025/2/19 13:16,66,71,2.2,19.2,50.3,80,0.881,31.2,17.2,,
2025/2/19 13:16,62,69,2.19,19.4,52.5,79,0.881,31.2,17.2,,
2025/2/19 13:16,61,68,2.19,19.3,55.9,74.7,0.881,31.2,17.2,,
2025/2/19 13:16,56,65,2.23,19,51.9,77.8,0.881,31.2,17.2,,
2025/2/19 13:16,50,61,2.3,19.3,43.2,87.8,0.877,31.2,17.3,,
2025/2/19 13:16,47,56,2.23,19.1,42.8,88.8,0.877,31.2,17.2,,
2025/2/19 13:16,44,53,2.19,19,33.7,96.6,0.877,31.2,17.2,,
2025/2/19 13:16,42,51,2.3,19.1,50.5,73.5,0.877,31.2,17.2,,
2025/2/19 13:16,42,50,2.3,19.6,43.2,84.9,0.877,31.2,17.2,,
2025/2/19 13:16,41,49,2.25,19.9,44.8,86.1,0.877,31.2,17.2,,
