,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/13 6:07,16.9,17.1,0.9190000000000002,10.555000000000001,86.22999999999999,30.255000000000006,0.30704999999999993,24,34.83999999999999,,
2025/2/13 6:07,14,14,0.95,10.8,86.9,34.1,0.308,24,34.8,,
2025/2/13 6:07,14,14,0.91,10.3,85,33.6,0.308,24,34.9,,
2025/2/13 6:07,15,15,0.9,10.2,83.1,31.7,0.308,24,34.9,,
2025/2/13 6:07,15,16,0.96,11,87.6,25.6,0.308,24,34.9,,
2025/2/13 6:07,16,17,0.93,10.9,94.3,19.7,0.308,24,34.9,,
2025/2/13 6:07,17,17,0.96,10.8,87.9,29,0.308,24,34.9,,
2025/2/13 6:07,18,18,0.87,10.2,92.5,26.7,0.308,24,34.9,,
2025/2/13 6:07,18,18,0.89,10.4,82.2,34.9,0.308,24,34.9,,
2025/2/13 6:07,17,18,0.92,10.4,76,33.7,0.308,24,34.8,,
2025/2/13 6:07,17,18,0.95,10.8,84.3,26.9,0.308,24,34.8,,
2025/2/13 6:07,18,18,0.93,10.7,90.1,26.3,0.308,24,34.8,,
2025/2/13 6:07,18,18,0.88,10.1,81.1,34.3,0.305,24,34.9,,
2025/2/13 6:07,17,17,0.91,10.4,78.6,36.2,0.3,24,34.8,,
2025/2/13 6:07,17,17,0.93,10.8,83,36.5,0.308,24,34.8,,
2025/2/13 6:07,17,17,0.96,11.2,92.1,31.2,0.3,24,34.8,,
2025/2/13 6:07,17,17,0.96,10.8,93.2,27.8,0.308,24,34.8,,
2025/2/13 6:07,18,18,0.9,10.3,84.5,33,0.308,24,34.8,,
2025/2/13 6:07,18,18,0.9,10.5,84.7,28.5,0.308,24,34.8,,
2025/2/13 6:07,18,18,0.92,10.6,90.5,30.7,0.308,24,34.8,,
2025/2/13 6:07,19,19,0.85,9.9,87,24.7,0.308,24,34.8,,
2025/2/13 6:08,16.5,17.15,0.8960000000000001,10.245,87.5,29.425,0.30759999999999993,24,34.80499999999999,,
2025/2/13 6:08,18,18,0.91,10.3,84.9,28.2,0.308,24,34.8,,
2025/2/13 6:08,18,18,0.96,10.7,88.2,26.4,0.308,24,34.8,,
2025/2/13 6:08,17,17,0.93,10.5,87.2,27.5,0.308,24,34.8,,
2025/2/13 6:08,16,17,0.89,10.2,87.3,29.9,0.308,24,34.8,,
2025/2/13 6:08,17,18,0.93,10.5,90.2,29.4,0.308,24,34.8,,
2025/2/13 6:08,17,18,0.9,10.4,90,30,0.308,24,34.8,,
2025/2/13 6:08,18,19,0.87,10.2,90.7,37.7,0.308,24,34.9,,
2025/2/13 6:08,17,18,0.9,9.8,90.2,25.9,0.308,24,34.8,,
2025/2/13 6:08,16,17,0.88,10.3,89.8,26.6,0.308,24,34.8,,
2025/2/13 6:08,15,17,0.91,10.2,82,36.1,0.308,24,34.8,,
2025/2/13 6:08,14,16,0.93,10.3,86.7,30.3,0.308,24,34.8,,
2025/2/13 6:08,15,16,0.9,10.3,89.8,24.7,0.308,24,34.8,,
2025/2/13 6:08,16,17,0.86,10,88.5,28.4,0.308,24,34.8,,
2025/2/13 6:08,16,17,0.9,10.1,91.4,28.4,0.308,24,34.8,,
2025/2/13 6:08,16,16,0.9,10.2,91.5,25.6,0.308,24,34.8,,
2025/2/13 6:08,16,16,0.87,10.1,84.6,28.9,0.308,24,34.8,,
2025/2/13 6:08,16,16,0.9,10.4,80.7,37,0.308,24,34.8,,
2025/2/13 6:08,16,16,0.87,10.4,85.2,32.5,0.308,24,34.8,,
2025/2/13 6:08,18,18,0.85,10.1,87.8,23.8,0.303,24,34.8,,
2025/2/13 6:08,18,18,0.86,9.9,83.3,31.2,0.305,24,34.8,,
2025/2/13 6:09,15.85,16.75,0.8985,10.330000000000002,87.97999999999999,29.97,0.3052499999999999,24.005000000000003,34.760000000000005,,
2025/2/13 6:09,19,19,0.97,10.8,85.5,34.6,0.303,24,34.8,,
2025/2/13 6:09,19,19,0.98,10.8,92.5,27.6,0.303,24,34.8,,
2025/2/13 6:09,19,19,0.9,10.3,89.1,31,0.308,24,34.8,,
2025/2/13 6:09,18,18,0.92,10.3,89.2,29.3,0.308,24,34.8,,
2025/2/13 6:09,17,17,0.94,10.4,89.6,26.1,0.308,24,34.8,,
2025/2/13 6:09,16,16,0.9,10.2,84.8,28.2,0.308,24,34.8,,
2025/2/13 6:09,16,16,0.87,10.1,86.1,28.6,0.308,24,34.8,,
2025/2/13 6:09,16,16,0.84,9.4,96.3,19.2,0.308,24,34.7,,
2025/2/13 6:09,15,16,0.87,9.9,90.3,22.8,0.308,24,34.8,,
2025/2/13 6:09,14,14,0.91,10.9,99.9,25,0.303,24,34.7,,
2025/2/13 6:09,13,14,0.93,10.5,84.4,35.4,0.3,24,34.8,,
2025/2/13 6:09,14,15,0.93,10.6,75.2,38.1,0.3,24,34.7,,
2025/2/13 6:09,14,16,0.93,10.9,77.3,37.3,0.303,24,34.7,,
2025/2/13 6:09,15,17,0.92,10.8,82.7,35.5,0.308,24,34.8,,
2025/2/13 6:09,15,17,0.9,10.4,88.2,30.9,0.305,24,34.7,,
2025/2/13 6:09,15,16,0.9,10.3,93.5,26.6,0.3,24,34.8,,
2025/2/13 6:09,15,16,0.81,9.8,99.2,21.7,0.308,24,34.7,,
2025/2/13 6:09,15,18,0.87,10.2,92.3,29.2,0.3,24,34.7,,
2025/2/13 6:09,16,18,0.84,10,83.5,32.8,0.308,24.1,34.8,,
2025/2/13 6:09,16,18,0.84,10,80,39.5,0.308,24,34.7,,
2025/2/13 6:10,16.4,17.5,0.9115,10.43,87.695,30.890000000000004,0.3054499999999999,24,34.78,,
2025/2/13 6:10,16,19,0.86,10.5,88.8,29.1,0.308,24,34.8,,
2025/2/13 6:10,17,19,0.96,10.7,91.2,28.2,0.308,24,34.8,,
2025/2/13 6:10,17,17,0.94,10.7,87.9,25.2,0.308,24,34.8,,
2025/2/13 6:10,18,18,0.92,10.5,84.9,31.3,0.308,24,34.8,,
2025/2/13 6:10,16,16,0.94,10.5,85.4,35.2,0.308,24,34.8,,
2025/2/13 6:10,17,17,0.9,10.2,88.2,31.4,0.308,24,34.8,,
2025/2/13 6:10,17,17,0.93,10.4,89.7,23.3,0.3,24,34.8,,
2025/2/13 6:10,17,17,0.96,10.4,84.8,27,0.3,24,34.7,,
2025/2/13 6:10,17,17,0.84,9.7,87.3,29.2,0.3,24,34.8,,
2025/2/13 6:10,16,17,0.9,10.1,91.3,29.1,0.3,24,34.8,,
2025/2/13 6:10,16,17,0.91,10.3,101.1,24.6,0.3,24,34.8,,
2025/2/13 6:10,16,17,0.9,10.3,95.9,21.7,0.305,24,34.8,,
2025/2/13 6:10,16,17,0.91,10,88.3,28.7,0.308,24,34.8,,
2025/2/13 6:10,16,17,0.91,10.5,87.6,35.5,0.308,24,34.8,,
2025/2/13 6:10,16,18,0.89,10.6,87,36.3,0.308,24,34.8,,
2025/2/13 6:10,16,18,0.93,10.4,83.1,35.5,0.308,24,34.7,,
2025/2/13 6:10,16,18,0.93,10.7,80.1,39.4,0.308,24,34.8,,
2025/2/13 6:10,16,18,0.87,10.8,84.9,37.7,0.308,24,34.8,,
2025/2/13 6:10,16,18,0.9,10.6,82.9,36.6,0.3,24,34.7,,
2025/2/13 6:11,15,16.35,0.8905000000000001,10.249999999999996,88.165,29.024999999999995,0.3035999999999999,24.01,34.78499999999999,,
2025/2/13 6:11,16,19,0.9,10.2,88.9,25.7,0.305,24,34.8,,
2025/2/13 6:11,17,19,0.9,10.3,90.8,25.4,0.303,24,34.7,,
2025/2/13 6:11,16,19,0.88,10,90.3,28,0.305,24,34.8,,
2025/2/13 6:11,16,19,0.89,10.1,90.5,29,0.308,24,34.8,,
2025/2/13 6:11,16,18,0.91,10.3,88.5,29.5,0.308,24,34.8,,
2025/2/13 6:11,17,19,0.91,10.3,88.5,30.7,0.305,24,34.8,,
2025/2/13 6:11,16,18,0.87,10.1,89.7,29.7,0.3,24,34.8,,
2025/2/13 6:11,16,17,0.87,10.2,89.1,25.1,0.3,24,34.8,,
2025/2/13 6:11,14,16,0.9,10.5,88.3,23.3,0.308,24,34.8,,
2025/2/13 6:11,15,16,0.9,10.6,92.8,27.4,0.308,24,34.8,,
2025/2/13 6:11,13,14,0.9,10.3,85.7,29.7,0.303,24,34.7,,
2025/2/13 6:11,12,13,0.92,10.3,80.2,36.5,0.3,24,34.8,,
2025/2/13 6:11,13,14,0.89,10.4,92.4,25.2,0.305,24,34.7,,
2025/2/13 6:11,13,14,0.89,10.2,87.4,27.4,0.303,24,34.8,,
2025/2/13 6:11,13,14,0.88,10.2,81.9,32.4,0.3,24,34.8,,
2025/2/13 6:11,13,14,0.86,10.2,86.4,30.5,0.3,24,34.8,,
2025/2/13 6:11,14,14,0.89,10.4,91.9,31.2,0.303,24,34.8,,
2025/2/13 6:11,16,16,0.88,10.2,90.6,33.3,0.308,24,34.8,,
2025/2/13 6:11,17,17,0.9,10.1,84.8,30.4,0.3,24.1,34.8,,
2025/2/13 6:11,17,17,0.87,10.1,84.6,30.1,0.3,24.1,34.8,,
2025/2/13 6:12,15,15.4,0.899,10.424999999999999,89.705,30.324999999999996,0.3043999999999999,24.005000000000003,34.740000000000016,,
2025/2/13 6:12,18,18,0.96,10.8,90.1,30.4,0.3,24,34.8,,
2025/2/13 6:12,18,18,0.93,10.8,92.6,34.3,0.3,24,34.8,,
2025/2/13 6:12,17,17,0.91,10.7,83.5,33.1,0.3,24,34.8,,
2025/2/13 6:12,16,16,0.9,10.6,91,27.4,0.305,24,34.7,,
2025/2/13 6:12,15,16,0.9,10.5,91.8,27.1,0.308,24,34.7,,
2025/2/13 6:12,16,17,0.89,10.4,86.8,29.9,0.308,24,34.8,,
2025/2/13 6:12,16,17,0.87,10.3,92.6,26.1,0.308,24,34.8,,
2025/2/13 6:12,16,17,0.88,10.3,84.4,33.4,0.308,24,34.8,,
2025/2/13 6:12,15,16,0.9,10.2,81.3,35.9,0.308,24,34.8,,
2025/2/13 6:12,14,15,0.93,10.7,89.9,28.4,0.308,24,34.7,,
2025/2/13 6:12,13,14,0.93,10.6,95,32,0.308,24,34.7,,
2025/2/13 6:12,13,14,0.92,10.3,97.6,23.6,0.308,24.1,34.8,,
2025/2/13 6:12,14,14,0.91,10.6,89.5,33,0.308,24,34.7,,
2025/2/13 6:12,13,13,0.88,10.3,85,42.2,0.303,24,34.7,,
2025/2/13 6:12,14,14,0.87,10.1,91.1,29.2,0.303,24,34.7,,
2025/2/13 6:12,14,14,0.88,10,89.3,23.2,0.305,24,34.7,,
2025/2/13 6:12,14,14,0.9,10.4,89.5,28.3,0.3,24,34.7,,
2025/2/13 6:12,14,14,0.91,10.7,90.9,30.1,0.3,24,34.7,,
2025/2/13 6:12,15,15,0.93,10.5,90.7,29,0.3,24,34.7,,
2025/2/13 6:12,15,15,0.78,9.7,91.5,29.9,0.3,24,34.7,,
2025/2/13 6:13,16.8,16.95,0.9025000000000002,10.405,87.27000000000001,31.085,0.3042999999999999,24.030000000000005,34.7,,
2025/2/13 6:13,14,14,0.87,10.1,90.9,29.9,0.308,24,34.7,,
2025/2/13 6:13,15,15,0.9,10.3,80.7,36.6,0.308,24,34.7,,
2025/2/13 6:13,15,15,0.92,10.3,81.2,34.9,0.308,24,34.7,,
2025/2/13 6:13,16,16,0.94,10.5,82.3,25.5,0.303,24.1,34.7,,
2025/2/13 6:13,18,18,0.92,10.4,93.4,20.4,0.3,24,34.7,,
2025/2/13 6:13,19,19,0.9,10.5,92.5,26.5,0.303,24,34.7,,
2025/2/13 6:13,20,20,0.92,10.7,82.9,36.9,0.308,24,34.7,,
2025/2/13 6:13,19,19,0.92,10.5,83.3,36.7,0.308,24,34.7,,
2025/2/13 6:13,19,19,0.86,9.9,86.9,31,0.308,24,34.7,,
2025/2/13 6:13,19,19,0.89,10.2,91.2,27.3,0.3,24.1,34.7,,
2025/2/13 6:13,18,18,0.92,10.8,95.8,27.2,0.3,24.1,34.7,,
2025/2/13 6:13,18,18,0.9,10.3,95.9,24.7,0.3,24,34.7,,
2025/2/13 6:13,18,18,0.99,11.1,89.3,30.8,0.305,24,34.7,,
2025/2/13 6:13,16,16,0.96,10.9,80.8,38.8,0.303,24.1,34.7,,
2025/2/13 6:13,16,17,0.91,10.7,82.2,39,0.3,24.1,34.7,,
2025/2/13 6:13,16,16,0.88,10.2,93.6,29.9,0.303,24,34.7,,
2025/2/13 6:13,15,16,0.87,10.3,88.2,29.2,0.308,24,34.7,,
2025/2/13 6:13,15,15,0.86,10.3,86.4,32.7,0.305,24,34.7,,
2025/2/13 6:13,15,15,0.85,10,86.2,32.9,0.3,24.1,34.7,,
2025/2/13 6:13,15,16,0.87,10.1,81.7,30.8,0.308,24,34.7,,
2025/2/13 6:14,15.75,16.55,0.9120000000000001,10.434999999999999,88.45999999999998,28.220000000000006,0.3037999999999999,24.025000000000002,34.650000000000006,,
2025/2/13 6:14,15,15,0.93,10.7,84.4,27.4,0.308,24,34.7,,
2025/2/13 6:14,14,15,0.93,11,88,26.5,0.3,24,34.7,,
2025/2/13 6:14,14,16,1.01,11.3,85.5,30.3,0.3,24,34.6,,
2025/2/13 6:14,15,17,0.91,10.6,88.3,33.2,0.3,24.1,34.7,,
2025/2/13 6:14,16,18,0.91,10.4,91.7,20.3,0.305,24,34.7,,
2025/2/13 6:14,16,17,0.91,10.3,88.4,25.2,0.308,24,34.7,,
2025/2/13 6:14,17,18,0.9,10.1,93.1,25.4,0.305,24,34.7,,
2025/2/13 6:14,17,18,0.91,10.3,88.9,29.8,0.3,24,34.7,,
2025/2/13 6:14,16,17,0.91,10.3,90.3,27.8,0.3,24,34.7,,
2025/2/13 6:14,17,17,0.87,10.2,92.5,24.6,0.3,24.1,34.6,,
2025/2/13 6:14,17,17,0.89,10.4,92.5,26,0.308,24.1,34.6,,
2025/2/13 6:14,17,18,0.95,10.6,93.1,26.1,0.3,24,34.6,,
2025/2/13 6:14,17,17,0.89,10.5,89.7,32.7,0.3,24.1,34.6,,
2025/2/13 6:14,16,17,0.95,10.7,83.1,34.9,0.305,24,34.7,,
2025/2/13 6:14,15,16,0.89,10.1,82.6,37.6,0.308,24.1,34.7,,
2025/2/13 6:14,15,15,0.85,10.1,93.5,24.9,0.303,24,34.6,,
2025/2/13 6:14,16,16,0.88,10.3,90.5,24.9,0.305,24,34.6,,
2025/2/13 6:14,16,16,0.9,10.3,90.7,26.5,0.308,24,34.6,,
2025/2/13 6:14,14,15,0.92,10.3,86.3,27.1,0.308,24,34.6,,
2025/2/13 6:14,15,16,0.93,10.2,76.1,33.2,0.305,24,34.6,,
2025/2/13 6:15,14.5,14.7,0.8944999999999999,10.395,88.10999999999999,29.725,0.3035999999999999,24.020000000000003,34.60000000000001,,
2025/2/13 6:15,15,15,0.86,9.8,80.6,32.1,0.3,24,34.6,,
2025/2/13 6:15,15,15,0.84,10,94.8,25.4,0.3,24,34.6,,
2025/2/13 6:15,15,15,0.87,10.4,89.5,30.9,0.3,24,34.6,,
2025/2/13 6:15,14,14,0.93,10.7,92.8,30.5,0.3,24,34.6,,
2025/2/13 6:15,14,14,0.9,10.3,93.1,31.9,0.305,24,34.6,,
2025/2/13 6:15,15,15,0.94,10.6,89.1,29.2,0.308,24,34.6,,
2025/2/13 6:15,15,15,0.88,10.2,88.8,24,0.308,24,34.6,,
2025/2/13 6:15,16,16,0.89,10.3,91.3,26,0.308,24.1,34.6,,
2025/2/13 6:15,15,15,0.92,10.5,90.6,30.3,0.308,24,34.6,,
2025/2/13 6:15,15,15,0.87,10.2,84.5,32.7,0.308,24.1,34.6,,
2025/2/13 6:15,15,15,0.85,10,88.9,29.5,0.308,24.1,34.6,,
2025/2/13 6:15,16,16,0.87,10.2,88.1,33.2,0.308,24,34.6,,
2025/2/13 6:15,16,16,0.9,10.2,82.7,32.7,0.308,24,34.6,,
2025/2/13 6:15,14,14,0.87,10.1,90.6,24.3,0.3,24.1,34.6,,
2025/2/13 6:15,14,14,0.84,10.3,94.2,29.5,0.3,24,34.6,,
2025/2/13 6:15,13,14,0.93,10.8,81,36.8,0.3,24,34.6,,
2025/2/13 6:15,14,14,0.94,10.9,81.5,31,0.3,24,34.6,,
2025/2/13 6:15,13,13,0.92,10.7,90.2,21.9,0.3,24,34.6,,
2025/2/13 6:15,13,14,0.92,10.7,87.8,28,0.3,24,34.6,,
2025/2/13 6:15,13,15,0.95,11,82.1,34.6,0.303,24,34.6,,
2025/2/13 6:16,14.7,14.95,0.8914999999999997,10.35,87.8,30.800000000000004,0.3043999999999999,24.02,34.60000000000001,,
2025/2/13 6:16,14,15,0.97,11.1,80.4,40.2,0.308,24,34.6,,
2025/2/13 6:16,15,16,0.93,10.6,82.4,41,0.308,24.1,34.6,,
2025/2/13 6:16,16,17,0.9,10.1,86,30.1,0.3,24,34.6,,
2025/2/13 6:16,16,16,0.87,10.1,90.5,26.3,0.308,24.1,34.6,,
2025/2/13 6:16,17,18,0.81,9.9,96,26.8,0.308,24,34.6,,
2025/2/13 6:16,18,18,0.89,10.3,95.3,30.8,0.308,24.1,34.6,,
2025/2/13 6:16,18,19,0.91,10.7,88.4,34.5,0.303,24.1,34.6,,
2025/2/13 6:16,18,18,0.89,10.3,90,20.8,0.305,24,34.6,,
2025/2/13 6:16,17,17,0.87,9.9,82.7,26.9,0.303,24,34.6,,
2025/2/13 6:16,16,16,0.87,10.3,96.6,20.8,0.3,24,34.6,,
2025/2/13 6:16,15,15,0.87,10.5,91.3,27.6,0.3,24,34.6,,
2025/2/13 6:16,14,14,0.9,10.7,83.8,33.3,0.3,24,34.6,,
2025/2/13 6:16,13,13,0.95,10.9,81.1,35.3,0.3,24,34.6,,
2025/2/13 6:16,12,12,0.93,10.4,81.3,36.5,0.3,24,34.6,,
2025/2/13 6:16,11,11,0.9,10,88.9,26.8,0.3,24,34.6,,
2025/2/13 6:16,12,12,0.84,9.8,85.7,34.5,0.308,24,34.6,,
2025/2/13 6:16,12,12,0.87,10.1,81.1,37.2,0.308,24,34.6,,
2025/2/13 6:16,13,13,0.85,10.2,92,26.7,0.308,24,34.6,,
2025/2/13 6:16,14,14,0.86,10.4,96.6,28.6,0.308,24,34.6,,
2025/2/13 6:16,13,13,0.95,10.7,85.9,31.3,0.305,24,34.6,,
2025/2/13 6:17,16.05,16.15,0.8815,10.209999999999999,88.58,29.73999999999999,0.30455,24.005000000000003,34.59000000000002,,
2025/2/13 6:17,14,14,0.94,10.6,80.8,30.3,0.3,24,34.6,,
2025/2/13 6:17,15,15,0.84,10.2,89.6,28.5,0.303,24,34.6,,
2025/2/13 6:17,15,15,0.84,10.2,91.1,29.8,0.308,24,34.6,,
2025/2/13 6:17,15,15,0.84,10.1,89.1,31.6,0.308,24,34.6,,
2025/2/13 6:17,15,16,0.87,10.3,87.9,34.2,0.308,24,34.6,,
2025/2/13 6:17,16,16,0.9,10.3,87.1,33.5,0.3,24,34.6,,
2025/2/13 6:17,16,16,0.93,10.5,84.4,33.2,0.3,24,34.6,,
2025/2/13 6:17,16,16,0.89,10.1,86.8,27.1,0.3,24,34.6,,
2025/2/13 6:17,17,17,0.89,10.3,86.9,25,0.3,24,34.6,,
2025/2/13 6:17,17,17,0.9,10.4,86.6,30.5,0.305,24,34.6,,
2025/2/13 6:17,16,17,0.88,10.3,90.5,32.4,0.305,24.1,34.6,,
2025/2/13 6:17,18,18,0.87,10,93.1,26.3,0.303,24,34.6,,
2025/2/13 6:17,17,17,0.88,10.1,92.4,28,0.308,24,34.6,,
2025/2/13 6:17,16,16,0.89,10.3,92.7,31,0.308,24,34.5,,
2025/2/13 6:17,16,16,0.87,10,93.1,27.5,0.308,24,34.5,,
2025/2/13 6:17,16,16,0.87,10.2,89.1,28,0.308,24,34.6,,
2025/2/13 6:17,17,17,0.9,10.3,86.6,30.8,0.308,24,34.6,,
2025/2/13 6:17,17,17,0.9,10,82.2,32.9,0.303,24,34.6,,
2025/2/13 6:17,16,16,0.88,10,91.7,26.8,0.305,24,34.6,,
2025/2/13 6:17,16,16,0.85,10,89.9,27.4,0.303,24,34.6,,
2025/2/13 6:18,14.45,14.5,0.9020000000000001,10.404999999999998,85.82999999999998,31.700000000000006,0.30254999999999993,24,34.55500000000001,,
2025/2/13 6:18,16,16,0.92,10.7,83,32.1,0.3,24,34.6,,
2025/2/13 6:18,15,15,0.94,10.7,80.8,31.5,0.303,24,34.6,,
2025/2/13 6:18,14,14,0.89,10.3,84.9,26.9,0.305,24,34.5,,
2025/2/13 6:18,14,14,0.9,10.3,87.5,28.2,0.3,24,34.6,,
2025/2/13 6:18,14,14,0.96,10.6,87.8,31.7,0.3,24,34.6,,
2025/2/13 6:18,13,13,0.9,10.1,86.6,32.5,0.308,24,34.6,,
2025/2/13 6:18,14,14,0.9,10.3,84.1,34.8,0.308,24,34.5,,
2025/2/13 6:18,14,14,0.84,10.1,81.6,38.7,0.3,24,34.6,,
2025/2/13 6:18,14,14,0.9,10.5,83.1,36.6,0.3,24,34.6,,
2025/2/13 6:18,12,12,0.9,10.4,87.3,32.7,0.3,24,34.5,,
2025/2/13 6:18,12,12,0.9,10.3,91.5,29,0.3,24,34.5,,
2025/2/13 6:18,14,14,0.9,10.3,86.3,30.8,0.3,24,34.5,,
2025/2/13 6:18,14,14,0.89,10.4,84.1,33.1,0.3,24,34.5,,
2025/2/13 6:18,14,14,0.86,10.2,87.1,31.5,0.3,24,34.5,,
2025/2/13 6:18,14,14,0.86,10.2,90.6,30.3,0.3,24,34.6,,
2025/2/13 6:18,15,15,0.9,10.3,92.3,31.7,0.308,24,34.6,,
2025/2/13 6:18,15,15,0.9,10.2,87.3,27.1,0.3,24,34.6,,
2025/2/13 6:18,16,16,0.9,10.5,87.9,27.1,0.308,24,34.5,,
2025/2/13 6:18,17,17,0.96,11,85,34.1,0.308,24,34.5,,
2025/2/13 6:18,18,19,0.92,10.7,77.8,33.6,0.303,24,34.6,,
2025/2/13 6:19,16.85,16.95,0.889,10.405,89.40499999999999,29.2,0.30294999999999994,24.015,34.550000000000004,,
2025/2/13 6:19,19,20,0.92,10.6,85,32.5,0.3,24,34.5,,
2025/2/13 6:19,19,19,0.91,10.7,88.7,36.9,0.3,24,34.6,,
2025/2/13 6:19,18,18,0.94,10.7,87.6,32.1,0.303,24,34.5,,
2025/2/13 6:19,18,18,0.94,10.9,82,34.3,0.308,24.1,34.5,,
2025/2/13 6:19,18,18,0.89,10.5,87,29.9,0.308,24,34.5,,
2025/2/13 6:19,17,17,0.83,9.9,91,26,0.308,24,34.6,,
2025/2/13 6:19,16,16,0.87,10.2,87.5,27.5,0.308,24,34.5,,
2025/2/13 6:19,16,16,0.87,10.1,80.1,32.1,0.3,24,34.5,,
2025/2/13 6:19,14,14,0.9,11.1,80.8,37.2,0.3,24,34.5,,
2025/2/13 6:19,14,14,0.89,10.5,95.2,26,0.3,24.1,34.5,,
2025/2/13 6:19,15,15,0.9,10.4,93.3,23.7,0.3,24,34.6,,
2025/2/13 6:19,15,15,0.88,10.7,88.5,34.5,0.3,24,34.6,,
2025/2/13 6:19,16,16,0.89,10.5,89.1,35.5,0.303,24,34.6,,
2025/2/13 6:19,16,16,0.88,10.2,91.2,29.9,0.305,24.1,34.5,,
2025/2/13 6:19,16,16,0.85,9.9,91.4,25,0.3,24,34.6,,
2025/2/13 6:19,17,17,0.85,10,91.8,25.1,0.3,24,34.6,,
2025/2/13 6:19,18,18,0.93,10.4,93.5,26.8,0.308,24,34.6,,
2025/2/13 6:19,19,19,0.87,10.2,97.8,22.2,0.308,24,34.6,,
2025/2/13 6:19,18,19,0.9,10.7,102.1,14.9,0.3,24,34.6,,
2025/2/13 6:19,18,18,0.87,9.9,84.5,31.9,0.3,24,34.5,,
2025/2/13 6:20,14.85,15.45,0.8775000000000001,10.169999999999998,89.78999999999999,28.734999999999996,0.3034499999999999,24.01,34.56500000000001,,
2025/2/13 6:20,18,18,0.87,9.8,90.9,27.9,0.305,24,34.5,,
2025/2/13 6:20,16,17,0.91,10.4,85.2,37.6,0.303,24,34.6,,
2025/2/13 6:20,16,16,0.87,10,88.7,30.5,0.3,24,34.6,,
2025/2/13 6:20,16,16,0.85,10,86,29.4,0.303,24,34.5,,
2025/2/13 6:20,16,16,0.88,10.1,88.7,27.5,0.308,24,34.6,,
2025/2/13 6:20,16,16,0.89,10.3,91.6,28.3,0.308,24,34.6,,
2025/2/13 6:20,14,14,0.87,10,88.2,29.3,0.3,24,34.6,,
2025/2/13 6:20,13,14,0.87,9.8,83.5,27.9,0.3,24,34.6,,
2025/2/13 6:20,14,15,0.9,10.2,88.6,27,0.308,24,34.5,,
2025/2/13 6:20,14,15,0.9,10.3,89.3,33.5,0.3,24,34.6,,
2025/2/13 6:20,14,15,0.86,10,100.8,25,0.3,24.1,34.6,,
2025/2/13 6:20,13,14,0.88,10.1,83.8,30.2,0.305,24,34.6,,
2025/2/13 6:20,14,15,0.93,10.7,94.6,27.6,0.308,24,34.6,,
2025/2/13 6:20,14,15,0.91,10.7,91.9,31.2,0.308,24.1,34.6,,
2025/2/13 6:20,14,14,0.88,10.2,93.6,25.7,0.308,24,34.5,,
2025/2/13 6:20,15,16,0.85,9.9,89.9,26.6,0.305,24,34.6,,
2025/2/13 6:20,15,16,0.88,10.6,86.8,31.4,0.3,24,34.5,,
2025/2/13 6:20,15,16,0.9,10.6,90.2,31.4,0.3,24,34.5,,
2025/2/13 6:20,15,16,0.81,9.8,95.8,24.9,0.3,24,34.5,,
2025/2/13 6:20,15,15,0.84,9.9,87.7,21.8,0.3,24,34.6,,
2025/2/13 6:21,15,15,0.8850000000000001,10.16,87.94500000000001,30.605,0.3033999999999999,24,34.5,,
2025/2/13 6:21,16,16,0.84,9.5,86,26.2,0.305,24,34.5,,
2025/2/13 6:21,17,17,0.88,10,85.4,28.9,0.303,24,34.5,,
2025/2/13 6:21,17,17,0.88,10.3,83,31,0.305,24,34.5,,
2025/2/13 6:21,16,16,0.91,10.6,92.5,28.3,0.308,24,34.5,,
2025/2/13 6:21,16,16,0.89,10.2,89.6,30.5,0.305,24,34.5,,
2025/2/13 6:21,16,16,0.83,9.7,82.4,35.1,0.3,24,34.5,,
2025/2/13 6:21,15,15,0.89,10.2,83.2,33.9,0.3,24,34.5,,
2025/2/13 6:21,15,15,0.93,10.5,87.5,30.4,0.3,24,34.5,,
2025/2/13 6:21,15,15,0.9,10.2,88.9,30.7,0.3,24,34.5,,
2025/2/13 6:21,14,14,0.87,9.9,93.9,25.7,0.3,24,34.5,,
2025/2/13 6:21,13,13,0.9,10.5,95.6,24.3,0.305,24,34.5,,
2025/2/13 6:21,14,14,0.92,10.2,87.5,32.1,0.308,24,34.5,,
2025/2/13 6:21,15,15,0.95,10.4,95.6,27.7,0.303,24,34.5,,
2025/2/13 6:21,14,14,0.9,10.5,92,32.7,0.305,24,34.5,,
2025/2/13 6:21,14,14,0.9,10.4,89.7,29.8,0.308,24,34.5,,
2025/2/13 6:21,14,14,0.94,10.4,82.4,33.6,0.305,24,34.5,,
2025/2/13 6:21,15,15,0.88,10.2,84.6,35.6,0.3,24,34.5,,
2025/2/13 6:21,14,14,0.84,10.2,86.7,36.5,0.3,24,34.5,,
2025/2/13 6:21,15,15,0.78,9.4,85.9,30.6,0.3,24,34.5,,
2025/2/13 6:21,15,15,0.87,9.9,86.5,28.5,0.308,24,34.5,,
2025/2/13 6:22,14.1,14.55,0.8805,10.31,88.55,30.295000000000005,0.3036999999999999,24.005000000000003,34.5,,
2025/2/13 6:22,13,13,0.93,10.8,85.8,31.1,0.308,24,34.5,,
