,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/12 19:10,0,0,0.93,12.2,105.3,20.4,0.414,23.5,32.3,,
2025/2/12 19:10,0,0,0.9,11.8,110.3,19.6,0.422,23.5,32.3,,
2025/2/12 19:10,0,0,0.93,11.9,112.3,13.1,0.417,23.5,32.3,,
2025/2/12 19:10,0,0,0.93,12.1,118.8,14.5,0.414,23.5,32.3,,
2025/2/12 19:10,0,0,0.97,12.3,120.7,19.9,0.414,23.5,32.3,,
2025/2/12 19:10,0,0,1.03,12.8,104.4,23.8,0.419,23.5,32.3,,
2025/2/12 19:10,0,0,1.02,12.6,107.9,17.1,0.419,23.5,32.3,,
2025/2/12 19:10,0,0,0.96,12.1,109.3,20.3,0.417,23.5,32.3,,
2025/2/12 19:10,0,0,0.95,12,109.4,19.5,0.419,23.4,32.3,,
2025/2/12 19:10,0,0,0.93,11.9,108.1,18.9,0.414,23.5,32.3,,
2025/2/12 19:10,0,0,0.87,11.5,106,23.1,0.414,23.5,32.3,,
2025/2/12 19:10,0,0,1.05,13,111.3,18.9,0.422,23.5,32.2,,
2025/2/12 19:10,0,0,0.96,11.9,114.3,10.8,0.414,23.5,32.3,,
2025/2/12 19:11,0,0,0.9520000000000002,11.975,109.49000000000004,18.665,0.4192999999999999,23.494999999999997,32.3,,
2025/2/12 19:11,0,0,0.93,11.3,102.1,21.7,0.419,23.5,32.3,,
2025/2/12 19:11,0,0,0.97,12.3,100.4,25.2,0.417,23.4,32.3,,
2025/2/12 19:11,0,0,0.97,12.4,110.6,20.3,0.419,23.5,32.3,,
2025/2/12 19:11,0,0,0.94,11.9,116.6,14.4,0.419,23.5,32.3,,
2025/2/12 19:11,0,0,0.92,11.6,115.5,11.5,0.417,23.5,32.3,,
2025/2/12 19:11,0,0,0.9,11.6,111.6,19.7,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,0.91,11.6,110.1,21.5,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,0.93,11.8,109.6,17.7,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,0.96,12,111,18.7,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,0.96,11.9,108.1,18.1,0.414,23.5,32.3,,
2025/2/12 19:11,0,0,0.99,12.2,107,13.8,0.419,23.5,32.3,,
2025/2/12 19:11,0,0,0.97,12.1,105.8,18.2,0.417,23.5,32.3,,
2025/2/12 19:11,0,0,0.96,12.2,111.4,21.7,0.419,23.5,32.3,,
2025/2/12 19:11,0,0,0.94,11.9,110.2,17.9,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,0.97,12.1,106.5,17.2,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,1.03,12.4,113.1,13.1,0.419,23.5,32.3,,
2025/2/12 19:11,0,0,0.97,12,109.9,19.3,0.417,23.5,32.3,,
2025/2/12 19:11,0,0,0.93,12,106.9,25.7,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,0.96,12.3,111.1,21.7,0.422,23.5,32.3,,
2025/2/12 19:11,0,0,0.93,11.9,112.3,15.9,0.414,23.5,32.3,,
2025/2/12 19:12,0,0,0.9640000000000001,12.015,104.44500000000001,21.89,0.41789999999999994,23.5,32.3,,
2025/2/12 19:12,0,0,0.93,12,102.3,25.1,0.422,23.5,32.3,,
2025/2/12 19:12,0,0,0.95,12,104,25.3,0.422,23.5,32.3,,
2025/2/12 19:12,0,0,0.96,12,114.3,16.6,0.422,23.5,32.3,,
2025/2/12 19:12,0,0,0.96,11.7,110.7,19.8,0.417,23.5,32.3,,
2025/2/12 19:12,0,0,0.98,11.7,106.1,17.2,0.417,23.5,32.3,,
2025/2/12 19:12,0,0,0.99,12.2,102.8,18.6,0.419,23.5,32.3,,
2025/2/12 19:12,0,0,0.99,12.4,103.4,23.5,0.414,23.5,32.3,,
2025/2/12 19:12,0,0,0.98,12.4,106.1,22,0.414,23.5,32.3,,
2025/2/12 19:12,0,0,0.96,12.2,110.1,14.6,0.422,23.5,32.3,,
2025/2/12 19:12,0,0,0.93,11.9,105.7,18.8,0.414,23.5,32.3,,
2025/2/12 19:12,0,0,0.96,11.7,95.3,30.6,0.422,23.5,32.3,,
2025/2/12 19:12,0,0,1.02,12.8,91.5,31.3,0.422,23.5,32.3,,
2025/2/12 19:12,0,0,1.02,13,97.9,29.3,0.417,23.5,32.3,,
2025/2/12 19:12,0,0,0.96,12,111.8,16.9,0.419,23.5,32.3,,
2025/2/12 19:12,0,0,0.95,11.7,96.4,30.5,0.417,23.5,32.3,,
2025/2/12 19:12,0,0,0.95,11.6,100.5,25,0.414,23.5,32.3,,
2025/2/12 19:12,0,0,0.94,11.6,105,19.3,0.417,23.5,32.3,,
2025/2/12 19:12,0,0,0.96,11.9,110.3,15.1,0.419,23.5,32.3,,
2025/2/12 19:12,0,0,0.96,11.9,109.6,18,0.414,23.5,32.3,,
2025/2/12 19:12,0,0,0.93,11.6,105.1,20.3,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.9465,11.935,106.77000000000002,19.55,0.4150499999999999,23.53000000000001,32.28999999999999,,
2025/2/12 19:13,0,0,0.93,11.5,110.2,18,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.96,12.2,115.9,11.7,0.422,23.5,32.2,,
2025/2/12 19:13,0,0,0.9,12,99.9,25.6,0.417,23.5,32.3,,
2025/2/12 19:13,0,0,0.91,12,102.3,24.9,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.99,12.2,108.9,15,0.419,23.5,32.3,,
2025/2/12 19:13,0,0,0.94,12,107.2,22.5,0.419,23.5,32.3,,
2025/2/12 19:13,0,0,0.93,12,104.1,22.8,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.98,12.2,101.5,25.6,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.97,11.9,101.5,25.5,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.99,12.2,101.6,19.9,0.414,23.5,32.2,,
2025/2/12 19:13,0,0,1.02,12.4,103.5,22.1,0.414,23.6,32.3,,
2025/2/12 19:13,0,0,0.96,12.1,112.7,20,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.93,11.7,108.1,14.8,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.93,11.9,107.4,15.8,0.414,23.6,32.3,,
2025/2/12 19:13,0,0,0.89,11.5,106.8,20.9,0.414,23.6,32.3,,
2025/2/12 19:13,0,0,0.95,11.9,105.9,18.7,0.414,23.6,32.3,,
2025/2/12 19:13,0,0,0.98,12.2,106.7,17.1,0.414,23.6,32.3,,
2025/2/12 19:13,0,0,0.95,12,110,16.7,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.92,11.4,112.2,16.6,0.414,23.5,32.3,,
2025/2/12 19:13,0,0,0.9,11.4,109,16.8,0.414,23.6,32.3,,
2025/2/12 19:14,0,0,0.9600000000000002,11.915000000000001,104.55,20.825,0.41399999999999987,23.59000000000001,32.239999999999995,,
2025/2/12 19:14,0,0,0.99,12.5,100.9,22.7,0.414,23.5,32.3,,
2025/2/12 19:14,0,0,0.93,11.9,103.1,24,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.93,11.5,111.4,15.6,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.91,11.9,111.8,19.4,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.94,12,111.2,14.7,0.414,23.5,32.3,,
2025/2/12 19:14,0,0,0.98,12,112.3,17.2,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.97,11.9,104.2,22.5,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.96,12,104.1,21.9,0.414,23.6,32.3,,
2025/2/12 19:14,0,0,0.93,11.8,107.1,21.8,0.414,23.6,32.3,,
2025/2/12 19:14,0,0,0.89,11.3,105.7,21.1,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.93,11.6,103.1,19.8,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,1.05,12.8,102.3,24.7,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.96,11.6,96.4,28.7,0.414,23.6,32.3,,
2025/2/12 19:14,0,0,0.96,11.7,98.5,23.5,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.94,11.9,101.4,24.2,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.97,11.8,107.9,13.5,0.414,23.6,32.3,,
2025/2/12 19:14,0,0,0.99,12,104.6,15,0.414,23.6,32.3,,
2025/2/12 19:14,0,0,0.98,11.9,104.7,17,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,0.98,12,100.4,23.9,0.414,23.6,32.2,,
2025/2/12 19:14,0,0,1.01,12.2,99.9,25.3,0.414,23.6,32.3,,
2025/2/12 19:15,0,0,0.9530000000000001,11.890000000000004,103.60499999999999,22.12,0.41399999999999987,23.60000000000001,32.22500000000001,,
2025/2/12 19:15,0,0,0.97,11.8,99.8,23.2,0.414,23.6,32.3,,
2025/2/12 19:15,0,0,0.93,11.9,99.2,27.6,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.96,12.3,103.9,23.9,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.93,11.6,107.8,22.4,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.96,11.7,108.3,17.6,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,1,12.9,107.1,23.3,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,1,12.5,97.7,27.4,0.414,23.6,32.3,,
2025/2/12 19:15,0,0,0.95,11.9,111,19.5,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.94,11.7,111.7,16.2,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.99,12.1,103,21.7,0.414,23.6,32.3,,
2025/2/12 19:15,0,0,1,12.2,91.1,30.4,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.9,11.6,91.8,29.1,0.414,23.6,32.3,,
2025/2/12 19:15,0,0,0.99,11.8,103,14,0.414,23.6,32.3,,
2025/2/12 19:15,0,0,0.96,11.5,108.5,11.2,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.96,11.8,109.6,16.7,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.92,11.8,105.2,22.2,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.88,11.3,102.7,23.8,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.95,11.8,100.1,24.3,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.96,11.8,105.7,23.8,0.414,23.6,32.2,,
2025/2/12 19:15,0,0,0.91,11.8,104.9,24.1,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.9785000000000001,11.990000000000002,99.82000000000001,24.029999999999998,0.41399999999999987,23.60000000000001,32.19000000000001,,
2025/2/12 19:16,0,0,0.97,12.4,98.6,26.6,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,1.05,12.6,92.7,28.6,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,1.02,12.2,92.1,27.5,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.99,12.3,103.6,19,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.99,11.8,99.3,22.3,0.414,23.6,32.3,,
2025/2/12 19:16,0,0,0.96,11.9,92.2,23.8,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.94,11.8,99.6,19.4,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.93,11.4,100.1,22.6,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.97,11.6,90.9,31.4,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,1,12,91.9,29,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,1,12.3,106.2,21.9,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.96,12,113.4,17.8,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.96,11.8,112.7,17.2,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.96,12,104.5,24.9,0.414,23.6,32.1,,
2025/2/12 19:16,0,0,0.99,12.3,101.7,26.2,0.414,23.6,32.1,,
2025/2/12 19:16,0,0,0.99,11.7,106.5,17.4,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.99,11.9,94.5,32.9,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,1.01,12.3,98.1,28.8,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.96,11.9,93.6,27.7,0.414,23.6,32.2,,
2025/2/12 19:16,0,0,0.93,11.6,104.2,15.6,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,0.9657894736842102,11.889473684210525,99.61052631578949,24.331578947368417,0.4115789473684209,23.63157894736842,32.12105263157896,,
2025/2/12 19:17,0,0,0.99,12.5,95.7,32.7,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,1.03,12.6,102.1,20.2,0.414,23.6,32.2,,
2025/2/12 19:17,0,0,0.99,12.1,101.1,15.6,0.414,23.6,32.2,,
2025/2/12 19:17,0,0,0.94,11.7,93.4,28.4,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,0.91,11.3,105.4,18.8,0.414,23.6,32.2,,
2025/2/12 19:17,0,0,0.93,11.1,97.5,20.6,0.411,23.6,32.1,,
2025/2/12 19:17,0,0,1,11.8,98.1,22.2,0.409,23.6,32.2,,
2025/2/12 19:17,0,0,0.99,12.2,100.4,23.7,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,0.93,11.7,98.2,27.5,0.406,23.6,32.1,,
2025/2/12 19:17,0,0,0.93,11.6,99,28.4,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,1.02,12.7,107.2,24.4,0.406,23.7,32.1,,
2025/2/12 19:17,0,0,1.02,12.1,95.7,27.9,0.411,23.7,32.1,,
2025/2/12 19:17,0,0,0.98,11.9,98.7,26.7,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,0.94,11.8,98,24.7,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,0.97,12,105.6,20.9,0.414,23.6,32.1,,
2025/2/12 19:17,0,0,0.96,11.7,97.2,27.6,0.411,23.7,32.1,,
2025/2/12 19:17,0,0,0.9,11.5,101.4,25,0.406,23.7,32.1,,
2025/2/12 19:17,0,0,0.93,11.7,99,25.8,0.406,23.7,32.1,,
2025/2/12 19:17,0,0,0.99,11.9,98.9,21.2,0.414,23.7,32.1,,
2025/2/12 19:18,0,0,0.9805000000000001,11.895,100.61999999999999,23.845,0.40949999999999986,23.684999999999995,32.09500000000001,,
2025/2/12 19:18,0,0,0.99,12,103.2,18.5,0.406,23.6,32.1,,
2025/2/12 19:18,0,0,1.02,12.2,101.1,27.8,0.414,23.7,32.1,,
2025/2/12 19:18,0,0,1.02,12.2,95.7,28.3,0.409,23.6,32.1,,
2025/2/12 19:18,0,0,0.96,11.4,100.2,18,0.411,23.7,32.1,,
2025/2/12 19:18,0,0,0.89,11.4,96.8,35.2,0.409,23.6,32.1,,
2025/2/12 19:18,0,0,0.93,11.7,106.6,22.3,0.406,23.7,32.1,,
2025/2/12 19:18,0,0,0.96,12,99.7,25.8,0.406,23.7,32.1,,
2025/2/12 19:18,0,0,0.97,12,96.8,24.9,0.409,23.7,32.1,,
2025/2/12 19:18,0,0,0.99,12,102.1,21.9,0.411,23.7,32.1,,
2025/2/12 19:18,0,0,0.99,12,105.2,22.4,0.406,23.7,32.1,,
2025/2/12 19:18,0,0,0.99,12.1,103.4,22.9,0.414,23.7,32.1,,
2025/2/12 19:18,0,0,0.93,12,98.8,30.5,0.414,23.7,32,,
2025/2/12 19:18,0,0,0.96,11.5,99.6,26.4,0.406,23.7,32.1,,
2025/2/12 19:18,0,0,0.99,11.8,102.6,14,0.411,23.7,32.1,,
2025/2/12 19:18,0,0,0.97,11.7,104.1,20.4,0.409,23.7,32.1,,
2025/2/12 19:18,0,0,1,11.8,96.9,27,0.406,23.7,32.1,,
2025/2/12 19:18,0,0,1.02,12.2,93.2,31.9,0.406,23.7,32.1,,
2025/2/12 19:18,0,0,1.01,12,101.2,22,0.409,23.7,32.1,,
2025/2/12 19:18,0,0,1.01,11.8,104.1,17.1,0.414,23.7,32.1,,
2025/2/12 19:18,0,0,1.01,12.1,101.1,19.6,0.414,23.7,32.1,,
2025/2/12 19:19,0,0,0.9534999999999998,11.754999999999999,98.47,24.149999999999995,0.40814999999999985,23.699999999999992,32.015,,
2025/2/12 19:19,0,0,0.93,11.8,101.3,19.3,0.406,23.7,32,,
2025/2/12 19:19,0,0,1.02,12.4,107.6,16.5,0.414,23.7,32,,
2025/2/12 19:19,0,0,0.9,11.7,103.9,27.8,0.414,23.7,32.1,,
2025/2/12 19:19,0,0,0.9,11.3,103.2,23.6,0.414,23.7,32,,
2025/2/12 19:19,0,0,0.94,11.4,86.4,28.3,0.414,23.7,32.1,,
2025/2/12 19:19,0,0,0.96,11.8,95.9,23.5,0.409,23.7,32,,
2025/2/12 19:19,0,0,1,12.3,103.2,24.9,0.406,23.7,32,,
2025/2/12 19:19,0,0,1,12.2,98.4,23,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.96,11.8,96.4,16.5,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.96,11.8,95.3,22.5,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.96,11.7,97.3,28.6,0.414,23.7,32,,
2025/2/12 19:19,0,0,0.99,11.6,102.4,22.9,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.93,11.8,101.3,28.5,0.406,23.7,32.1,,
2025/2/12 19:19,0,0,0.93,11.3,101.2,20.4,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.91,11.8,99.1,24.5,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.92,11.7,91.1,26.7,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.97,11.7,94.9,28.7,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.99,11.8,96.7,26.4,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.97,11.7,92.9,27,0.406,23.7,32,,
2025/2/12 19:19,0,0,0.93,11.5,100.9,23.4,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.9624999999999998,11.895,98.32500000000002,25.77,0.40599999999999986,23.699999999999992,31.94999999999999,,
2025/2/12 19:20,0,0,0.94,11.8,105.9,20.8,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.96,11.9,102.4,23.1,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.93,12.1,95.5,33.3,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.93,11.5,94.2,23.8,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.93,11.7,110.4,16.2,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,1.04,12.4,97.2,22.6,0.406,23.7,32,,
2025/2/12 19:20,0,0,1.04,12.6,103.6,25.2,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.98,12.1,98.6,28.5,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.94,11.7,100.1,21.3,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.89,11.3,104.5,16.7,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,0.9,11.2,103.2,18.7,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.96,11.5,98.7,24.2,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,0.99,12,89.7,34.1,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,0.93,11.6,89.3,35.4,0.406,23.7,32,,
2025/2/12 19:20,0,0,0.96,12,97.9,24.9,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,1.04,12.5,98.2,29.1,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,0.97,12,88.2,30.5,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,0.97,11.9,98.7,27.8,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,0.97,12,91,34.6,0.406,23.7,31.9,,
2025/2/12 19:20,0,0,0.98,12.1,99.2,24.6,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.9754999999999999,11.970000000000002,96.155,25.65,0.40599999999999986,23.740000000000002,31.88499999999999,,
2025/2/12 19:21,0,0,1,12.1,102.1,18.8,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.96,11.7,92.8,26,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.96,11.8,94.1,25.2,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.96,12.1,99.6,22.8,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.98,12,92.9,29,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.96,11.8,98.4,24.5,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.99,11.9,95.7,30.1,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,1,12.1,98.9,22,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.97,12,99.3,26.5,0.406,23.8,31.9,,
2025/2/12 19:21,0,0,0.99,12,93,28.6,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.98,11.9,87.2,30.8,0.406,23.8,31.9,,
2025/2/12 19:21,0,0,0.92,11.5,92.9,25.9,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,0.92,11.5,95,24.3,0.406,23.8,31.9,,
2025/2/12 19:21,0,0,0.95,11.8,94.3,27.2,0.406,23.8,31.8,,
2025/2/12 19:21,0,0,0.95,11.9,98.9,24.5,0.406,23.8,31.9,,
2025/2/12 19:21,0,0,0.96,11.6,95.2,20.8,0.406,23.7,31.8,,
2025/2/12 19:21,0,0,0.95,11.8,91.6,28,0.406,23.8,31.9,,
2025/2/12 19:21,0,0,1.01,12.6,94.9,36.2,0.406,23.8,31.9,,
2025/2/12 19:21,0,0,1.04,12.8,104.5,20.3,0.406,23.7,31.9,,
2025/2/12 19:21,0,0,1.06,12.5,101.8,21.5,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.969,11.98,96.71,26.169999999999998,0.40599999999999986,23.79500000000001,31.810000000000002,,
2025/2/12 19:22,0,0,1.04,12.6,106.5,21.6,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.97,12.3,107.6,20,0.406,23.8,31.9,,
2025/2/12 19:22,0,0,0.93,11.7,91.7,29.4,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.89,11.3,89.6,29.3,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.92,11.5,96,24.4,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.89,11.7,91.3,28.7,0.406,23.8,31.9,,
2025/2/12 19:22,0,0,1.04,12.5,98.3,22.7,0.406,23.8,31.9,,
2025/2/12 19:22,0,0,0.96,11.9,106.1,16.6,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,1,12.6,96.7,26.6,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,1.02,12.2,92.6,27.4,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.97,11.8,93.4,28,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.95,11.8,94.3,30.1,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.96,11.9,89.7,30.4,0.406,23.7,31.8,,
2025/2/12 19:22,0,0,0.98,12,93.8,27.2,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.98,11.9,101.5,24.5,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,1.01,12,93,30.3,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.98,12.1,97.6,27.6,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.98,11.8,99.7,23.1,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.96,11.8,98.8,23.5,0.406,23.8,31.8,,
2025/2/12 19:22,0,0,0.95,12.2,96,32,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,0.9764999999999999,11.959999999999999,95.39500000000001,26.065000000000005,0.40599999999999986,23.800000000000008,31.755000000000006,,
2025/2/12 19:23,0,0,1.01,12.3,96.1,27.6,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.96,11.8,97.9,24.7,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.93,11.8,94.3,29.7,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.95,12.1,94.4,29.8,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.95,11.9,93.1,25.2,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.95,11.7,87.6,26.8,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,0.98,12,90.3,29.6,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.92,11.5,98.6,29.1,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.98,11.7,100.3,19.2,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,1.02,12.2,99.2,24.5,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,1.02,12.3,101.1,20.6,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.95,11.7,98.7,23.4,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,0.94,11.6,102.7,19.6,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,1,12.1,95.2,26.1,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,1.01,12,89.9,28.8,0.406,23.8,31.8,,
2025/2/12 19:23,0,0,0.95,11.4,86.8,28.1,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,1.01,12.3,86,35.6,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,0.92,12.1,97.4,27.7,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,1.04,12.6,98.1,28.8,0.406,23.8,31.7,,
2025/2/12 19:23,0,0,1.04,12.1,100.2,16.4,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.9720000000000001,11.92,95.21000000000001,26.635,0.4049499999999999,23.805000000000007,31.7,,
2025/2/12 19:24,0,0,0.96,11.8,106.8,17.5,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.92,11.7,95.8,23.9,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.96,11.7,98.8,21.8,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,1,11.8,95.9,26.5,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,1.03,12.4,93.6,25.6,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.98,12.3,90.9,28.1,0.403,23.8,31.7,,
2025/2/12 19:24,0,0,0.92,11.4,89.1,29.1,0.397,23.8,31.7,,
2025/2/12 19:24,0,0,1.01,11.9,91.3,28.2,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.89,11.3,95.5,28.9,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.98,12.1,90.5,32,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.98,11.9,99.5,24,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.98,12.1,92,30.5,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.96,12,94.2,29.1,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.95,11.7,99.4,22.4,0.406,23.9,31.7,,
2025/2/12 19:24,0,0,0.95,11.7,91.3,29.9,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.96,11.8,96,26.8,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.98,11.9,98.4,25.1,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,0.98,11.9,94.7,26.2,0.406,23.8,31.7,,
2025/2/12 19:24,0,0,1.01,12.4,95.8,26.4,0.397,23.8,31.7,,
2025/2/12 19:24,0,0,1.04,12.6,94.7,30.7,0.406,23.8,31.7,,
2025/2/12 19:25,0,0,0.9695000000000003,11.91,96.72500000000002,26.880000000000003,0.4003000000000002,23.83,31.610000000000007,,
